product_name,product_price,product_img_url,product_SKU,old_price,product_rating
Hp Notebook 14-10th Gen Intel® Core I5- 256 GB SSD 8GB RAM Windows 10 Backlit Keyboard + BAG,"₦ 345,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/8059501/1.jpg?4119,HP246CL2AN3CUNAFAMZ," 390,000",0
Foldable Portable Computer Stand Support Notebook Bracket,"₦ 11,880",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/218249/1.jpg?8946,GE779FD128F49NAFAMZ," 26,000",0
Hp Stream Intel Celeron Mini Laptop(64GB/4GB)Wins10s 11.6inch,"₦ 164,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/740734/1.jpg?3753,HP246EL0LA1Q6NAFAMZ," 180,000",3.5 
OT TONIVENT Bluetooth Tape Player Support,"₦ 13,499",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/8301821/1.jpg?5731,GE779EA1WD7JANAFAMZ," 26,998",0
Hp Pavilion 15 Convertible 10th Gen Intel Core I5 1TB HDD 8GB RAM Backlit Keyboard Win10,"₦ 479,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/092668/1.jpg?5026,HP246CL0ARSE4NAFAMZ," 499,000",0
Hp 15  Laptop Intel Core I3  10th GenTouchscreen 8gb Ram 128gb SSD Wins 10 In S Mode,"₦ 280,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/688956/1.jpg?1449,HP246CL07JYV0NAFAMZ," 299,000",0
Hp Zbook 17: 9th Gen I7 512GB SSD 32GB Nvidia (6GB),"₦ 1,290,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/657988/1.jpg?3720,HP246CL026EISNAFAMZ," 1,500,000",0
Itel Abel 1 Intel Celeron 4GB RAM 1TB HDD 14-Inch Notebook+ Mouse,"₦ 139,730",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/9808811/1.jpg?0549,IT724CL2768PDNAFAMZ," 199,990",0
"Gateway 14.1"" Ultra Slim FHD, Intel Celeron, Dual Core, 4GB 64GB, Tuned By THX Audio, Mini HDMI, Cortana, 1MP Webcam, Windows 10 S, Microsoft 365 Personal Included, Blue","₦ 145,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/1654701/1.jpg?7752,GA674CL24WGPQNAFAMZ," 150,000",0
Hp Envy X360 13-BD0063 2-IN-1 Core™ I5-1135G7 256GB SSD 8GB,"₦ 481,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/042949/1.jpg?5862,HP246CL03035XNAFAMZ," 550,000",0
"Itel Intel® Celeron™ N3350, 4GB RAM 1TB HDD, 14"" Wins 10","₦ 139,950",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/670969/1.jpg?7111,IT724CL0URHKPNAFAMZ," 172,000",0
Lenovo INTEL® CELERON® Lenovo Ideapad 4GB RAM DDR4 - 1TB HDD WIN 10 +USB LIGHT & 32GB Flash,"₦ 140,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/6528121/1.jpg?6819,LE842CL31XR0SNAFAMZ," 147,598",0
Asus Intel Celeron 4GB RAM 128GB 11.6' Wins 10 Pink Mini Laptop,"₦ 152,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/161329/1.jpg?1369,AS650CL0Y15YPNAFAMZ," 170,000",0
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + Free Bag,"₦ 140,600",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/1434711/1.jpg?2108,LE842CL2FLSMNNAFAMZ," 173,900",0
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 Star Grey,"₦ 132,550",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/4074021/1.jpg?6007,AS650CL1RCOH6NAFAMZ," 169,000",0
Hp 14 10th Gen Intel Core I3 (4gb Ram 128gb SSD) Wins 10 In S Mode,"₦ 255,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/873317/1.jpg?3102,HP246CL0Z1UXXNAFAMZ," 280,000",5 
Ipason MaxBook P1X-Intel J4125 Quad-Core 12GB RAM 256G SSD 15.6 Inch,"₦ 153,120",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/7797311/1.jpg?5608,IP826CL24O72RNAFAMZ," 179,999",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Mouse,"₦ 202,700",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/2827601/1.jpg?2269,HP246CL2ZXIO8NAFAMZ," 230,000",0
"Hp Pavilion 14 11th Gen Intel Core I5,8GB RAM, 512SSD,Iris X,Backlit Keyboard Wins 10","₦ 445,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/652308/1.jpg?6750,HP246CL0VXYDWNAFAMZ," 468,000",0
Type-C Famle Interface Charger Connector For Microsoft Surface Pro,"₦ 4,713",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/1871401/1.jpg?8402,GE779SN2PR3LWNAFAMZ," 6,598",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz- AMD Radeon Graphics 16GB RAM 1TB HDD Windows 10 + Mouse,"₦ 217,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/771587/1.jpg?5229,HP246CL0EQXVNNAFAMZ," 240,000",5 
Hp Notebook 14 Intel Core I3 12GB RAM/1TB HDD-WIN 10+BAG &MOUSE,"₦ 250,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/521977/1.jpg?8020,HP246CL1BXV5LNAFAMZ," 290,000",0
"Hp Pavilion 15 11th Gen-Core-i5 16GB/1TB SSD Backlit Keys/Touchscreen,Nvidia Graphics Mx350 Windows 11","₦ 544,990",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/894689/1.jpg?9227,HP246CL0NR2XTNAFAMZ," 575,000",0
Hp 250 G8 Intel Core I5(1TB HDD/ 8GB RAM) Wins 10 Pro,"₦ 355,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/184208/1.jpg?6033,HP246CL0CM1U8NAFAMZ," 362,000",0
"Hp Notebook-15""Intel Core I5 -10210U Touchscreen -10th Gen - 16GB RAM - 1TB HDD - Win10","₦ 340,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/8261401/1.jpg?5488,HP246CL2Z2AQKNAFAMZ," 390,000",0
"Lenovo Ideapad 3 15ITL6  11TH GEN Core™️ I5- 256GB SSD 12GB RAM 15.6"" TOUCHSCREEN BACKLIT KEYBOARD WIN10 S","₦ 425,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/6770601/1.jpg?9014,LE842CL257FGKNAFAMZ," 450,000",0
"Lenovo Mini Celeron Dual Core 128GB SSD 4GB RAM 11.6"" WIns 10","₦ 144,800",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/290417/1.jpg?3724,LE842CL0IMNU9NAFAMZ," 190,000",0
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 275,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/2069601/1.jpg?7708,HP246CL1VZUNKNAFAMZ," 285,000",0
Hp Notebook 15 Intel Core I3 Touchscreen 12GB RAM - 1TB HDD-Windows 10 + HP MOUSE,"₦ 265,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/0058121/1.jpg?0356,HP246CL2QU2WKNAFAMZ," 272,000",0
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 275,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/5109601/1.jpg?0725,HP246CL331KS0NAFAMZ," 299,000",0
Asus MINI Laptop - Intel Celeron 4GB RAM - 500GB HDD -11.6' WinDOWS 10  + 32GB Flash Drive,"₦ 134,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/0104311/1.jpg?7123,AS650CL2ARH4VNAFAMZ," 158,000",0
Hp Notebook 14 Intel® Pentium® Silver N5030 8GB RAM 128GB SSD WIN 10 S + (Free Wireless Mouse),"₦ 224,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/047928/1.jpg?1927,HP246CL02EREGNAFAMZ," 248,000",5 
"Hp Pavilion 14 X360 Intel Core I3(8GB.,1TB)Touch,14.1-Inch"" Wins10","₦ 370,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/190126/1.jpg?1494,HP246EL02HT4ENAFAMZ," 380,000",5 
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse,"₦ 225,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/6607501/1.jpg?3257,LE842CL29YJPQNAFAMZ," 250,000",0
Hp 15 Intel Core I5 10th Gen Touchscreen  12GB RAM 1TB HDD Windows 10 + 32GB Flash,"₦ 340,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/780609/1.jpg?4885,HP246CL1G9FY9NAFAMZ," 370,000",0
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) 32GB Flash+Mouse+USB Light For Keyboard 15.6-Inch Windows 10 Black Colour","₦ 242,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/145152/1.jpg?5469,HP246EL1JGF9CNAFAMZ," 255,000",0
"DELL XPS 9310 Core I7-1185G7 1TB SSD 16GB RAM 13.4"" TOUCHSCREEN WIN10 BACKLIT Keyboard","₦ 873,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/6378221/1.jpg?9808,DE168CL30QK8UNAFAMZ," 899,000",0
Replaced For HP Pavilion G6 G6-2000 Bottom Base Cover 39R36TP003,"₦ 8,903",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/504109/1.jpg?9127,GE779EA0L4Z59NAFAMZ," 13,355",0
Asus Zenbook 14 UX434F Intel Core I7 16GB RAM 512GB SSD Win 10,"₦ 639,990",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/379467/1.jpg?5109,AS650CL0C4SWBNAFAMZ," 799,990",0
Silicone Keyboard Cover Skin For Macbook Air Pro 13 15 17'' Black,"₦ 3,422",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/277598/1.jpg?3804,GE779MP0GU34UNAFAMZ," 4,106",0
"DELL Precision 3561 11th Gen Intel Core I5 512 SSD,16GB RAM Backlit Keys Wins 10 Pro+ Free Bag","₦ 482,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/167289/1.jpg?4904,DE168CL0ATDYXNAFAMZ," 510,000",0
Lenovo Ideapad  Intel Celeron 1TB HDD 8GB RAM Win 10+ Free Pouch,"₦ 172,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/010387/1.jpg?5525,LE842CL1JDJ9VNAFAMZ," 200,000",0
"Hp ProBook 440 G8 14"" Intel Core I5 8GB RAM 512GB SSD Win 10pro","₦ 607,375",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/1107601/1.jpg?5242,HP246CL2625PKNAFAMZ," 679,230",0
Hp 15 10TH GEN INTEL CORE I5-8GB RAM-1TB HDD-WIN 10,"₦ 338,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/468657/1.jpg?2186,HP246CL116X4HNAFAMZ," 360,000",0
"Hp OMEN 15 Intel Core I7 1TB HDD+256GB SSD 16GB RAM 6GB,15.6""Wins 10","₦ 950,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/323346/1.jpg?8986,HP246EL0MTEHENAFAMZ," 990,000",0
"Gateway 14.1"" Ultra Slim FHD, Intel Celeron, Dual Core, 4GB 64GB, Tuned By THX Audio, Mini HDMI, Cortana, 1MP Webcam, Windows 10 S, Microsoft 365 Personal Included, Blue","₦ 146,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/2654701/1.jpg?7751,GA674CL1TNDDQNAFAMZ," 153,000",0
"Hp Pavilion 11 X360 Intel Pentium( 4GB,128GB SSD)Windows 10","₦ 239,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/846107/1.jpg?0973,HP246EL0ESJDNNAFAMZ," 300,000",0
"DELL Vostro 14"" Intel Core I3 10th Gen 16GB RAM 1TB HDD  Windows 10 Pro","₦ 272,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/979957/1.jpg?7874,DE168CL016FQTNAFAMZ," 290,000",5 
"Hp Pavilion X360 Convertible 14-dy0063nia- 11th Gen Intel Core I3, 4GB RAM, 512GB SSD, FHD- Wins 10","₦ 450,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/1960421/1.jpg?9867,HP246CL1NNJRENAFAMZ," 479,370",0
"Hp 250 G7 Intel Core I5(1TB,12GB)2GB Nvidia Graphics Wins 10pro","₦ 395,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/974208/1.jpg?5971,HP246CL1236TCNAFAMZ," 405,000",0
Hp Notebook 15 Intel Core I3 Touchscreen 12GB RAM - 1TB HDD-Windows 10 + HP MOUSE,"₦ 265,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/3067121/1.jpg?5570,HP246CL28K3BSNAFAMZ," 272,000",0
Hp Stream 11 Intel Celeron 4GB RAM / 64GB HDD WIN 10+ USD LIGHT,"₦ 103,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/952308/1.jpg?5533,HP246CL0N6VSKNAFAMZ," 150,000",0
"Hp 255 G7 AMD RYZEN 3,1TB,8GB RAM,15.6"" Win 10 +free Mouse","₦ 216,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/3749011/1.jpg?6844,HP246CL1Z2M9HNAFAMZ," 250,000",0
"Deep Tissue Percussion Massager - 30-Speed,for","₦ 31,399",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/8101821/1.jpg?5579,GE779EA3AYMIUNAFAMZ," 62,798",0
"Asus VivoBook Flip X360 14 Touch Screen, Intel Core I3, 4GB RAM, 128GB SSD, Windows 10 Home","₦ 260,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/0119601/1.jpg?7146,AS650CL21U08ONAFAMZ," 265,000",0
"Hp ENVY X360 13 INTEL CORE I5-1135G7, 256GB SSD 8GB RAM, WIN 11","₦ 505,200",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/1099221/1.jpg?7830,HP246CL356PR6NAFAMZ," 530,000",0
"Hp 15 Intel Core I3 Touch 16GB RAM, 256 SSD-Windows 10+MOUSE","₦ 280,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/570607/1.jpg?1886,HP246CL0ZGSZ3NAFAMZ," 350,000",5 
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + 32GB Flash,"₦ 135,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/752307/1.jpg?6546,LE842CL02TUWJNAFAMZ," 172,000",0
"Hp 15 Da3011nia Ci3-1005g1 4gb 1tb 15.6"" Win 10 Home 2B4G4EA","₦ 273,900",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/101607/1.jpg?6877,HP246CL0TTUNBNAFAMZ," 298,800",5 
"Lenovo IdeaPad Slim 1 11.6"" HD Laptop (64GB) [Intel Celeron]","₦ 166,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/564087/1.jpg?3341,LE842CL0F7XDJNAFAMZ," 175,000",0
Keyboard Cover Silicone Skin Protector For ASUS U80 Laptop Notebook,"₦ 2,989",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/300827/1.jpg?1537,GE779MP0VQF6JNAFAMZ," 3,587",0
"Hp Pavilion 15 X360 11th Gen Core I3 512GB,8GB Touchscreen Win10","₦ 365,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/192668/1.jpg?5025,HP246CL0CM8D8NAFAMZ," 480,000",0
"Lenovo Ideapad 5 15ITLO5:Intel Core I3-1115G4,256SSD/8GB,Fingerprint,Touch,Backlit","₦ 322,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/7407601/1.jpg?9974,LE842CL37CJBSNAFAMZ," 350,000",0
Hp Notebook 15 - AMD RYZEN™ - 2.6GHz - 3.5GHz -(8GB RAM 1TB HDD-WIN 10+ 32GB Flash,"₦ 205,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/2901701/1.jpg?7335,HP246CL2QEQPMNAFAMZ," 230,000",0
Hp Stream 11 Intel Celeron D/C  4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 110,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/328107/1.jpg?6374,HP246CL01DWDNNAFAMZ," 170,000",0
"Hp 15 Intel Core I3-2.0Ghz(1TB,4GB )Wins 10+32gb Flash Drive ","₦ 243,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/155772/1.jpg?9998,HP246EL0WU6GSNAFAMZ," 297,000",4 
"DELL LATITUDE 7390 X360 INTEL CORE I5,256 GB,8GB,Backlit Keyboard","₦ 420,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/994739/1.jpg?7073,DE168CL016R5FNAFAMZ," 458,000",0
Hp Notebook 14-10th Gen Intel® Core I5- 256 GB SSD 8GB RAM Windows 10 Backlit Keyboard + BAG,"₦ 345,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/7059501/1.jpg?4122,HP246CL1VP42MNAFAMZ," 390,000",0
Mini USB Live Sound Card Audio Mixer For Laptop Microphone Network,"₦ 9,009",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/466138/1.jpg?2351,GE779EA01GUVUNAFAMZ," 11,712",0
"Universal Multi-Function Oxford Cloth Laptop Computer Shoulders Bag Business Backpack Students Bag, Size: 43x29x11cm, For 15.6 Inch And Belowbook, Samsung, Lenovo, Sony, DELL Alienware, CHUWI, ASUS, HP(Black)","₦ 10,270",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/854057/1.jpg?9167,GE779EL0KR1K9NAFAMZ," 14,671",0
Mini Portable Eative Air Conditioner Cooler Fan Electric Home Office-silver Grey,"₦ 19,929",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/586067/1.jpg?7800,GE779CL0B2D3NNAFAMZ," 29,889",0
Hp 15 Intel Celeron N4020 4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 182,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/6356501/1.jpg?6517,HP246CL1TVB0INAFAMZ," 200,000",0
DELL Vostro 14 10th Gen Intel Core I3 1TB HDD 8GB RAM Windows 10,"₦ 265,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/524976/1.jpg?1809,DE168EL0C7X68NAFAMZ," 280,000",4.2 
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 202,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/8383501/1.jpg?6945,HP246CL2XVOY6NAFAMZ," 240,000",0
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 290,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/0842401/1.jpg?1730,HP246CL1VBSCWNAFAMZ," 320,000",0
Clear TPU Keyboard Cover Case Skin Touch Bar Protector For Macbook 13,"₦ 3,199",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/936219/1.jpg?4050,GE779MP073U1NNAFAMZ," 4,479",0
Keyboard Cover Silicone Universal Thin For ASUS TUF Gaming A15 White,"₦ 3,517",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/364189/1.jpg?6920,GE779SN15APR1NAFAMZ," 4,572",0
DELL Vostro 3401 14'' FHD Intel Core I3 8GB RAM 1TB HDD Windows 10 Pro,"₦ 255,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/3803221/1.jpg?0953,DE168CL2CRPCYNAFAMZ," 270,000",0
Spee H Singing Small 3.5mm Wired Mi Rophone For Mobile Phone Tablet P  Laptop-rose,"₦ 1,430",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/803608/1.jpg?4839,GE779CL1I28IGNAFAMZ," 4,940",0
Folded Cooler Laptop Stand 360 Degree Rotating Base Portable,"₦ 8,020",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/3690101/1.jpg?3083,GE779HL2IPSOINAFAMZ," 16,800",0
"Hp Omen 15 Gaming,10th Gen Intel Core I7,16GB RAM,1TB SSD, 6GB RTX Graphics,15.6"" Win 10","₦ 919,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/119199/1.jpg?3767,HP246CL0NVW67NAFAMZ," 985,000",0
1PCS Durable Metal Oval Shape Mini WebCam Cover Shutter Magnet Camera Cover,₦ 540,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/247436/1.jpg?2221,GE779CL0MRRWSNAFAMZ," 4,480",0
"Hp Notebook-15""Intel Core I5 -10210U Touchscreen -10th Gen - 16GB RAM - 1TB HDD - Win10","₦ 340,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/880609/1.jpg?4880,HP246CL0B8ODDNAFAMZ," 380,000",0
"Hp Pav 11 X360 Intel Pentium Silver( 4GB RAM, 128GB)Wins 10","₦ 238,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/326107/1.jpg?0191,HP246EL0KFQ6ZNAFAMZ," 300,000",0
"7~15.4 Inch Laptop Stand Also For Tablet Notebook, Laptops","₦ 6,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/4629611/1.jpg?3202,GE779FD22P3U9NAFAMZ," 9,999",0
Asus Vivobook W202 Intel Celeron 4GB RAM 128GB 11.6-inch Win 10,"₦ 124,995",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/0163221/1.jpg?3549,AS650CL39W6DENAFAMZ," 145,990",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Mouse,"₦ 202,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/5918601/1.jpg?0009,HP246CL2H29TGNAFAMZ," 235,000",0
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10,"₦ 132,350",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/0864021/1.jpg?4933,AS650CL2ZTB5UNAFAMZ," 164,500",0
Hp 15 Intel Celeron N4020 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 196,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/1456501/1.jpg?7294,HP246CL26OC8INAFAMZ," 215,500",0
Hp ENVY 13 X360 INTEL CORE I7 11TH GEN 8GB RAM 512GB SSD BACKLIT WIN 10 + MOUSE,"₦ 603,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/997228/1.jpg?9099,HP246CL07QKQ4NAFAMZ," 629,000",0
Hp Probook 11 X360 G5 EE Intel Celeron 4GB Ram 64GB EMMC Wins 10 Pro+ Free Mouse & Headset,"₦ 165,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/842789/1.jpg?2984,HP246CL1NFZ6TNAFAMZ," 174,000",0
"Hp Pavilion 15 11th Gen Intel Core I7 16GB,512 SSD Touch/Backlit Keyboard Win10","₦ 594,500",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/887399/1.jpg?9999,HP246CL07O7ZBNAFAMZ," 625,000",0
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Win 10+ 32GB Flash,"₦ 135,999",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/869997/1.jpg?4026,HP246CL0JKINHNAFAMZ," 150,000",4 
"Hp 255 G7AMD RYZEN 3,1TB,8GB RAM, Win 10 +free Mouse","₦ 215,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/6439011/1.jpg?5143,HP246CL1TA1RXNAFAMZ," 225,000",0
Hp Notebook 14 2021 Model Intel Celeron Dual Core N4020 4GB RAM 1TB HDD WIN 10,"₦ 206,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/124867/1.jpg?5947,HP246CL0NW0JNNAFAMZ," 225,000",4 
Hp 2021 Notebook 14 Intel Celeron Dual Core N4020 8GB RAM 1TB HDD WIN 10 (BLACK) + FREE SMART WATCH,"₦ 212,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/344838/1.jpg?3511,HP246CL1E7SW6NAFAMZ," 238,000",0
Hp 15 Inch AMD RYZEN™ 3 - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/0693501/1.jpg?8570,HP246CL219SX2NAFAMZ," 240,000",0
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 512GB SSD Windows 10,"₦ 266,200",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/1717311/1.jpg?6201,HP246CL1SZXG3NAFAMZ," 297,500",0
Hp Pavilion 14 X360- Intel Core I3 - 256GB SSD- 12GB RAM- TOUCHSCREEEN- Convertible- Windows 10 + BAG,"₦ 300,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/921686/1.jpg?9523,HP246EL1CRV6ENAFAMZ," 473,000",3.3 
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/0883501/1.jpg?7453,HP246CL385F4UNAFAMZ," 240,000",0
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 192,000",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/8783501/1.jpg?7462,HP246CL1XL3WUNAFAMZ," 240,000",0
