product_name,product_price,product_rating,product_img_url,product_SKU,old_price
Hp ProBook 11 G1 X360 Convertible Intel Celeron Laptop 4G RAM 128G Touchscreen With Laptop Pouch,"₦ 185,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/6109401/1.jpg?3010,HP246CL32IABGNAFAMZ,
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10+Mouse,"₦ 201,500","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/3607601/1.jpg?1284,HP246CL27ZTFCNAFAMZ,
Hp Pavilion 15 Inch X360 Convertible - Intel Core I3 - 1TB HDD +128GB SSD - 8GB RAM -TOUCHSCREEN,"₦ 305,000","<div class=""stars _s"">4.5 out of 5<div class=""in"" style=""width:90%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/514077/1.jpg?3207,LE842CL0U2OWTNAFAMZ,"<div class=""old"">₦ 353,000</div>"
"Hp ENVY X360 15 Intel Core I5(256GB SSD,8GB)Touchscreen Backlit Keyboard Fingerprint","₦ 495,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/371546/1.jpg?4833,HP246CL08K15MNAFAMZ,
Hp 11A-NB0013DX 11.6″ Intel Celeron N3350 4GB 32GB Chromebook,"₦ 119,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/0470201/1.jpg?3478,HP246CL28EIY4NAFAMZ,
Hp Notebook 15 Intel Core I3 Touchscreen 16GB RAM/1TB HDD-Win 10,"₦ 275,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/9487121/1.jpg?0583,HP246CL2GOHK8NAFAMZ,"<div class=""old"">₦ 295,000</div>"
"Hp Stream11Intel Celeron(32gb Mmc,2gb RAM On Board)Windows10+32 Flash Mouse Black","₦ 98,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/331389/1.jpg?0031,HP246CL0QZLX9NAFAMZ,
"DELL Precision 3561 11th Gen Intel Core I5 256 SSD,8GB RAM Backlit Keys Wins 11 Pro","₦ 365,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/164689/1.jpg?4006,DE168CL0KXP8XNAFAMZ,
Lenovo INTEL® CELERON® Lenovo Ideapad 4GB RAM DDR4 - 1TB HDD WIN 10 +USB LIGHT & 32GB Flash,"₦ 135,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/0921511/1.jpg?6388,LE842CL2C03EFNAFAMZ,"<div class=""old"">₦ 180,000</div>"
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 + Free Led Lamp,"₦ 132,450",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/2018021/1.jpg?0958,AS650CL3ALL3ENAFAMZ,"<div class=""old"">₦ 170,000</div>"
Foldable Portable Computer Stand Support Notebook Bracket,"₦ 7,290","<div class=""stars _s"">4.7 out of 5<div class=""in"" style=""width:94%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/530375/1.jpg?9667,GE779FD07GKHZNAFAMZ,"<div class=""old"">₦ 13,900</div>"
Hp Pavilion 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + MOUSE,"₦ 220,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/9020811/1.jpg?6508,HP246CL1P9JR5NAFAMZ,"<div class=""old"">₦ 240,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+Mouse,"₦ 105,000","<div class=""stars _s"">3.5 out of 5<div class=""in"" style=""width:70%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/897228/1.jpg?9100,HP246CL1LOUDONAFAMZ,
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH,"₦ 100,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/1746011/1.jpg?8612,HP246CL2ZV77TNAFAMZ,"<div class=""old"">₦ 104,000</div>"
Asus MINI E203NAH  Intel Celeron 4GB RAM - 500GB HDD- WIN 10+ MOUSE,"₦ 133,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/628576/1.jpg?4731,LE842CL0GG6CGNAFAMZ,
Hp 15 Intel Core I5 1TB SSD 16GB RAM Windows 10 Bluetooth Webcam 15.6 Inch,"₦ 400,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/2705221/1.jpg?0726,HP246CL27XVSQNAFAMZ,
Hp Notebook 15 INTEL CELERON Touchscreen 8GB RAM -1TB HDD  Windows 10,"₦ 183,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/7523221/1.jpg?2483,HP246CL2591J6NAFAMZ,"<div class=""old"">₦ 220,000</div>"
Airspace Adjustable Laptop Desk With Mouse Pad And Cooling Fan,"₦ 13,000","<div class=""stars _s"">3.7 out of 5<div class=""in"" style=""width:74%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/092507/1.jpg?0474,GE779FD03ML0BNAFAMZ,
Portable 7~15.4 Inch Laptop Stand Also For Tablet Notebook,"₦ 6,995",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/9836721/1.jpg?5450,GE779FD2XDDH4NAFAMZ,"<div class=""old"">₦ 12,950</div>"
Hp Stream 11 Pro- Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ BAG,"₦ 103,999","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/344838/1.jpg?3509,HP246CL0S6RIENAFAMZ,"<div class=""old"">₦ 170,000</div>"
"7~15.4 Inch Laptop Stand Also For Tablet Notebook, Laptops","₦ 6,500","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/8173001/1.jpg?2644,GE779FD272QHGNAFAMZ,"<div class=""old"">₦ 10,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 120,000","<div class=""stars _s"">1 out of 5<div class=""in"" style=""width:20%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/1612401/1.jpg?0341,HP246CL2DTVIWNAFAMZ,
Portable 7~15.4 Inch Laptop Stand Also For Tablet Notebook,"₦ 6,995",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/5585521/1.jpg?8407,GE779FD2OS6ZCNAFAMZ,"<div class=""old"">₦ 30,000</div>"
Hp Pavilion 14 X360 11th Gen-Core-i3 512 SSD/8GB /Touchscreen,"₦ 362,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/478159/1.jpg?4013,HP246CL03UUKVNAFAMZ,"<div class=""old"">₦ 395,000</div>"
Hp Pavilion 14 X360Core I3 -1TB HDD+128GB SSD - 12GB RAM- TOUCH,"₦ 310,000","<div class=""stars _s"">4.3 out of 5<div class=""in"" style=""width:86%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/735152/1.jpg?2620,HP246EL0SF4OGNAFAMZ,"<div class=""old"">₦ 395,000</div>"
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 12GB RAM - 256GB SSD Windows 10+ Hp MOUSE","₦ 300,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/8605221/1.jpg?0726,HP246CL397EJUNAFAMZ,"<div class=""old"">₦ 380,000</div>"
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10+ 32GB Flash,"₦ 135,999","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/793177/1.jpg?8885,LE842CL04N195NAFAMZ,"<div class=""old"">₦ 199,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999","<div class=""stars _s"">3.3 out of 5<div class=""in"" style=""width:66%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/585077/1.jpg?8998,HP246CL01JENPNAFAMZ,"<div class=""old"">₦ 170,000</div>"
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 290,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/7183401/1.jpg?1938,HP246CL34YBLWNAFAMZ,"<div class=""old"">₦ 365,000</div>"
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Backlit Keyboard Windows 10,"₦ 211,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/1170601/1.jpg?5566,IN717CL2DSXFONAFAMZ,"<div class=""old"">₦ 225,000</div>"
"Lenovo Ideapad 15.6"" Intel Celeron 4GB RAM 1TB HDD Webcam Wins 10","₦ 139,200","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/3868011/1.jpg?7188,LE842CL2NHN8XNAFAMZ,"<div class=""old"">₦ 168,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/423997/1.jpg?9615,HP246CL067F7HNAFAMZ,"<div class=""old"">₦ 150,750</div>"
"Itel Intel® Celeron™ N3350, 4GB RAM 1TB HDD 14"" Wins 10+ Headset","₦ 138,900",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/335079/1.jpg?4382,IT724CL0ZX6UFNAFAMZ,"<div class=""old"">₦ 170,000</div>"
Hp Pavilion 15 Intel Core I5 10th Gen Touchscreen  16GB RAM 1TB HDD Windows 10 + 32GB Flash,"₦ 374,998",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/5334711/1.jpg?1098,HP246CL2ORNMNNAFAMZ,
"Hp Stream 14-Intel® Celeron® Processor (4GB RAM, 32GB EMMc) + 32GB FLASH DRIVE","₦ 68,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/813333/1.jpg?2466,HP246EL0T28LXNAFAMZ,
Hp Pavilion 15 Intel Pentium Quad Core 8GB RAM - FingerPrint Reader- 1TB HDD Windows 10 + MOUSE,"₦ 220,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/3200221/1.jpg?9153,HP246CL39H93QNAFAMZ,"<div class=""old"">₦ 240,000</div>"
"Portable Macbook Laptop Stand For Tablet Notebook, Laptops","₦ 5,750","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/423477/1.jpg?3075,GE779EL0HINATNAFAMZ,"<div class=""old"">₦ 10,995</div>"
Hp Stream 14 Intel Celeron Dual Core 32GB EMMC- 4GB RAM WIN 10,"₦ 130,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/733789/1.jpg?2957,HP246CL134WILNAFAMZ,
Hp Notebook 15 INTEL CELERON N4020 8GB RAM -1TB HDD  Windows 10,"₦ 184,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/0834601/1.jpg?5928,HP246CL1R5QISNAFAMZ,
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz- AMD Radeon Graphics 16GB RAM 1TB HDD Windows 10 + Mouse,"₦ 216,000","<div class=""stars _s"">3.5 out of 5<div class=""in"" style=""width:70%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/622807/1.jpg?0184,HP246CL0SY5LJNAFAMZ,"<div class=""old"">₦ 310,000</div>"
Portable 7~15.4 Inch Laptop Stand Also For Tablet Notebook,"₦ 6,995",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/8736721/1.jpg?5470,GE779FD2HTQVCNAFAMZ,"<div class=""old"">₦ 12,950</div>"
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 12GB RAM, Wins 10 + Free Mouse","₦ 225,400",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/0162711/1.jpg?5133,HP246CL30YO9BNAFAMZ,"<div class=""old"">₦ 245,400</div>"
Hp Spectre 16 X360 Core I7 512GB SSD+32GB Optane 16GB RAM WIN11,"₦ 1,150,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/4369811/1.jpg?3591,HP246CL29TR1XNAFAMZ,
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD  - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 203,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/670792/1.jpg?5946,HP246EL0L8JRCNAFAMZ,
"Asus 2021 14"" PC Intel Celeron N4020 4GB RAM-128GB SSD WIN 10 (Star Black)","₦ 158,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/830388/1.jpg?6969,AS650CL136Z1WNAFAMZ,"<div class=""old"">₦ 178,000</div>"
"Multifunctional Laptop Foldable Table,Bed Side Table","₦ 8,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/451148/1.jpg?2319,GE779FD04FPCCNAFAMZ,
"Hp Pavilion 15 X360 11th Gen Intel Core™ I3,512 SSD, 16GB RAM Touchscreen, Wins 10 + Free Mouse","₦ 380,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/095178/1.jpg?0117,HP246CL02FRUYNAFAMZ,"<div class=""old"">₦ 430,000</div>"
"Lenovo ThinkPad T14 Gen 2 14"" 512GB SSD Ci7-1185G7 3.0GHz 16GB RAM","₦ 1,042,750",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/3228601/1.jpg?5016,LE842CL1YG2I4NAFAMZ,
Hp Pavilion 15 - Intel Core I5 - Touchscreen- Windows 11 Pro - 12GB RAM 1TB HDD + 32GB Flash,"₦ 350,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/5735621/1.jpg?6612,HP246CL1QUT2YNAFAMZ,"<div class=""old"">₦ 400,000</div>"
Hp ProBook 11 X360- TOUCH Intel Celeron 128GB 4GB RAM WIN10 Pro,"₦ 155,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/560097/1.jpg?3912,HP246CL0X2UG1NAFAMZ,
"DELL Inspiron 15.6"" Touchscreen 11th Gen Core I5 16gb 1TB, Windows 11,  I3511-5088BLK-PUS","₦ 397,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/749589/1.jpg?3672,DE168EL1G8S0LNAFAMZ,
"Multifunctional Laptop Foldable Table,Bed Side Table","₦ 8,100",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/331618/1.jpg?8313,GE779FD0OLVOINAFAMZ,
"Multifunctional Laptop Foldable Table,Bed Side Table","₦ 8,100","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/331618/1.jpg?8313,GE779FD01DZ36NAFAMZ,
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Bccklit Keyboard Windows 10,"₦ 210,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/0041601/1.jpg?9832,IN717CL1VVI68NAFAMZ,
"Hp Pavilion 14 X360 Core I5 256SDD-16GBRAM Touch,Backlit Win 10","₦ 430,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/224857/1.jpg?4627,HP246CL1IWP5LNAFAMZ,"<div class=""old"">₦ 490,000</div>"
"Hp Pavilion 14 11th Gen Core I3 512GB SSD,16GB RAM Backlit Keyboard Win 10","₦ 376,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/538289/1.jpg?6144,HP246CL1BY7QPNAFAMZ,
"Hp Pavilion 14 X360 11th Gen Intel Core™ I5, 16GB   512 SSD, Touch/Backlit Keyboard,Wins 11+Free Mouse","₦ 480,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/8344611/1.jpg?4393,HP246CL3AZ599NAFAMZ,
"Hp 15 11TH GEN, INTEL CORE I5, 8GB RAM, 256GB SSD, INTEL IRIS Xe, WINS 11 + Mouse","₦ 346,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/5042221/1.jpg?5803,HP246CL2FTIZINAFAMZ,"<div class=""old"">₦ 371,000</div>"
Hp 15 LAPTOP AMD RYZEN 3 3250U 4GB/1TB FREEDOS,"₦ 205,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/450077/1.jpg?7390,HP246CL0C6BDPNAFAMZ,"<div class=""old"">₦ 225,000</div>"
"Asus X409FA-BV498T Intel® Core™ I7- 8565U 8GB-1TB – 14"" HD WIN 10 + BAG","₦ 350,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/4039611/1.jpg?5227,AS650CL2SUWXLNAFAMZ,
Lenovo Ideapad 15.6 - Intel Core I3 - 8GB RAM - 1TB HDD Windows 10 PRO + Mouse,"₦ 225,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/250898/1.jpg?3045,LE842CL0PR0LUNAFAMZ,"<div class=""old"">₦ 270,000</div>"
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH,"₦ 100,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/5646011/1.jpg?8613,HP246CL2K0UT5NAFAMZ,"<div class=""old"">₦ 110,000</div>"
Hp Pavilion 15 Intel Core I3 - 12GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10,"₦ 270,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/2392711/1.jpg?1393,HP246CL2XIUP3NAFAMZ,
Adjustable Folding Laptop Stand Desk,"₦ 11,119",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/9856521/1.jpg?0677,GE779HL324VUCNAFAMZ,
Hp 15 Inch AMD RYZEN™ 3- 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10 +Mouse,"₦ 202,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/5807601/1.jpg?1360,HP246CL39MUAGNAFAMZ,"<div class=""old"">₦ 240,000</div>"
DELL Alienware M15 R5 Gaming Laptop 15.6 FHD AMD Ryzen R9 16GB 1TB SSD RTX 3070 Wins 11,"₦ 1,350,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/3776721/1.jpg?6593,DE168CL1QQLXKNAFAMZ,"<div class=""old"">₦ 1,400,000</div>"
"Hp Pavilion 15 11th Gen-Core-i5 16GB/1TB SSD Backlit Keys/Touch, Nvidia Graphics Mx350 Wins 11+ Mouse","₦ 545,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/884689/1.jpg?8395,HP246CL0OXQFLNAFAMZ,"<div class=""old"">₦ 565,000</div>"
Adjustable Computer & Laptop/ Reading Desk With Wheel,"₦ 21,999","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/922389/1.jpg?2245,GE779FD0IERV9NAFAMZ,"<div class=""old"">₦ 31,000</div>"
"Hp 250 G8 Intel Celeron N4020, 8GB RAM, 1TB HDD, 15.6"", Wins 10+ Mouse","₦ 182,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/0831121/1.jpg?4549,HP246CL261KDKNAFAMZ,"<div class=""old"">₦ 201,000</div>"
Lenovo Ideapad  Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + 32GB Flash,"₦ 135,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/344307/1.jpg?3207,LE842CL007DO3NAFAMZ,"<div class=""old"">₦ 172,000</div>"
"Msi Pulse Gaming Laptop 15.6"" 8gb RAM 512GB SSD I5 11th Gen RTX 3050 GPU Wins 10","₦ 550,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9902201/1.jpg?2847,MS858CL2HAT70NAFAMZ,"<div class=""old"">₦ 600,000</div>"
"Hp 15 Touchscreen, Intel Celeron N4020 8GB RAM 1TB HDD, Wins 11","₦ 192,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/4521121/1.jpg?3927,HP246CL3180K0NAFAMZ,"<div class=""old"">₦ 205,000</div>"
"Hp 250 G8 Intel Celeron N4020, 8GB RAM, 1TB HDD, 15.6"", Wins 10+ Headset","₦ 183,650",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/6931121/1.jpg?6407,HP246CL2H4FY0NAFAMZ,"<div class=""old"">₦ 200,000</div>"
Lenovo IDEAPAD V14 -10TH GEN - INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 Pro + Mouse,"₦ 235,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/9607501/1.jpg?3558,LE842CL1SVENINAFAMZ,"<div class=""old"">₦ 260,000</div>"
Hp 15.6 Inch Laptop Intel Core I5 8GB RAM 256GB SSD Windows 11,"₦ 364,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/9687411/1.jpg?4483,HP246CL2YJX5XNAFAMZ,"<div class=""old"">₦ 399,000</div>"
Biometric Fingerprint Scanner,"₦ 22,677",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/8174721/1.jpg?7887,GE779EL2D12O0NAFAMZ,"<div class=""old"">₦ 24,000</div>"
"Hp 15 11TH GEN, INTEL CORE I5, 12GB RAM, 256GB SSD, INTEL IRIS Xe, WINS 11 + Headset","₦ 357,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/8831421/1.jpg?4669,HP246CL1O29XINAFAMZ,"<div class=""old"">₦ 385,000</div>"
"Lenovo Intel Celeron 64GB Celeron,4GB Ram, Wins 10 11.6""","₦ 106,275",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/1725621/1.jpg?2276,LE842CL2KDVWYNAFAMZ,
Hp 15 Inch AMD RYZEN™ 3- 2.6GHz - 3.5GHz - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000","<div class=""stars _s"">4.5 out of 5<div class=""in"" style=""width:90%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7693501/1.jpg?8572,HP246CL1QDKJQNAFAMZ,"<div class=""old"">₦ 240,000</div>"
"Hp Pavilion  14-dv0178nia 11th Gen Core I7 8GB 1TB SSD, 14″ Backlit Keyboard Win 10 + BAG","₦ 543,900",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/2659011/1.jpg?8595,HP246CL2INL4DNAFAMZ,
Lenovo ThinkPad X1 Carbon Gen 9:11th Gen Intel Core I5-16GB Ram-256gb SSD,"₦ 696,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/2836521/1.jpg?9889,LE842CL2PT62SNAFAMZ,"<div class=""old"">₦ 730,000</div>"
Hp 15 Intel Celeron N4020 4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 145,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/2523901/1.jpg?0685,HP246CL32W19INAFAMZ,
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 +Mouse,"₦ 207,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/4137601/1.jpg?5328,HP246CL3A4P1CNAFAMZ,"<div class=""old"">₦ 238,000</div>"
